Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,
25-Feb-15,535,537.5,525,526.3,1060.825472,85826,5159,91046407,35474,41.33,25,-17.4,
26-Feb-15,527,527.5,518.025,519.975,1045.417466,99292,5138,103801591,35169,35.42,18.95,-14.05,
27-Feb-15,522.75,529.2,522.75,527.1,1054.589548,416943,10787,439703730,292306,70.11,12.9,8.7,
28-Feb-15,533.25,538.5,522.3,533.925,1057.198181,417204,13066,441067310,188360,45.15,32.4,1.35,
2-Mar-15,541,549.25,534.575,541.45,1086.982996,297630,10141,323518749,138937,46.68,29.35,0.9,
3-Mar-15,542,545.7,538.125,541.15,1084.466142,237271,6083,257312366,145324,61.25,15.15,-1.7,
4-Mar-15,552.05,552.5,529.875,532.575,1086.14706,450291,14065,489082246,176785,39.26,45.25,-38.95,
5-Mar-15,533.975,544.5,531.2,542.525,1073.60674,263721,8154,283132643,144306,54.72,26.6,17.1,
9-Mar-15,539.4,539.4,528.175,529.575,1063.89533,101338,5244,107813025,25431,25.1,22.45,-19.65,
10-Mar-15,532.5,532.5,522.55,526.375,1053.729523,139550,6117,147047955,56482,40.47,19.9,-12.25,
11-Mar-15,526,530.875,525.125,528.1,1055.257829,361480,9278,381454600,231915,64.16,11.5,4.2,
12-Mar-15,530,531.625,525.525,527.475,1054.629073,168033,7833,177212487,90958,54.13,12.2,-5.05,
13-Mar-15,529,531.55,517.525,521.425,1043.907256,154113,6674,160879679,60500,39.26,28.05,-15.15,
16-Mar-15,522.75,528.95,521.5,525.725,1052.988806,230115,5758,242308519,164654,71.55,14.9,5.95,
17-Mar-15,530.025,532.45,521.75,528.875,1055.84171,242940,10411,256506185,119328,49.12,21.4,-2.3,
18-Mar-15,529.5,535.625,526.95,531.875,1064.264453,132205,5592,140701082,49684,37.58,17.35,4.75,
19-Mar-15,533.675,536.75,524.5,525.8,1062.100256,124810,5208,132560733,40458,32.42,24.5,-15.75,
20-Mar-15,526,529.525,522.625,527.775,1052.788681,309916,10223,326276057,181011,58.41,13.8,3.55,
23-Mar-15,529.275,529.5,523.175,523.925,1052.386486,105062,4692,110565829,49208,46.84,12.65,-10.7,
24-Mar-15,522.5,528.5,518,518.9,1046.752197,211676,12364,221572318,98953,46.75,21,-7.2,
25-Mar-15,521.15,523,515.65,516.925,1037.97213,132650,3922,137687003,82491,62.19,14.7,-8.45,
26-Mar-15,514,516,501.275,503.575,1012.114716,179922,7188,182101704,81252,45.16,29.45,-20.85,
27-Mar-15,505.5,511.65,503.9,506.675,1015.064115,201309,7157,204341542,93540,46.47,15.5,2.35,
30-Mar-15,512,519.7,507,518.275,1028.27051,113959,8359,117180679,49449,43.39,25.4,12.55,
31-Mar-15,520,520,508,511.425,1027.731007,75634,4234,77731407,17473,23.1,24,-17.15,
1-April-2015,513,518.25,506.875,516.925,1026.223239,57360,3570,58864165,18815,32.8,22.75,7.85,
6-April-2015,517.5,518.25,509.625,515.65,1029.668094,79185,4509,81534268,25706,32.46,17.25,-3.7,
7-April-2015,517,519.675,511.925,516.875,1030.68168,121824,3507,125561765,11957,9.81,15.5,-0.25,
8-April-2015,520,520.6,515.125,517.85,1037.057551,35586,3069,36904730,11655,32.75,10.95,-4.3,
9-April-2015,520,529,515,528.1,1047.434297,70956,4576,74321748,17766,25.04,28,16.2,
10-April-2015,528.75,528.75,517.875,521.1,1043.190833,51967,3500,54211498,17452,33.58,21.75,-15.3,
13-April-2015,521.775,523.35,517.5,519.075,1040.285308,65785,3732,68435169,22616,34.38,11.7,-5.4,
15-April-2015,519.25,524.175,512.5,515.2,1039.340403,60728,3759,63117064,18643,30.7,23.35,-8.1,
16-April-2015,515.5,516.525,510.1,514.55,1026.602785,109364,5517,112273387,44199,40.41,12.85,-1.9,
17-April-2015,514,514,507.925,509.45,1020.341324,82391,4100,84066942,45362,55.06,12.15,-9.1,
20-April-2015,511,512.5,501.625,503.575,1015.633925,96431,5391,97938595,40266,41.76,21.75,-14.85,
21-April-2015,503.575,507.3,498.5,501.45,1005.768724,90939,5679,91463602,26884,29.56,17.6,-4.25,
22-April-2015,505,510,497,507.475,1007.23135,100376,5538,101101854,33373,33.25,26,4.95,
23-April-2015,510,513,503,506.75,1013.698227,349031,16085,353812106,128477,36.81,20,-6.5,
24-April-2015,510,510,500.25,503.3,1009.01209,151361,9260,152725079,39808,26.3,19.5,-13.4,
27-April-2015,510,510,498.125,503.3,1002.356017,189943,6579,190390509,105333,55.46,23.75,-13.4,
28-April-2015,503,505.5,495.55,502.025,999.3463141,141620,8240,141527425,61241,43.24,19.9,-1.95,
29-April-2015,502.2,504.675,494.25,496.975,995.8318126,114640,7737,114162159,36094,31.48,20.85,-10.45,
30-April-2015,497.025,497.025,489.675,494.6,985.5669176,136840,8350,134864977,37708,27.56,14.7,-4.85,
4-May-15,497.5,504.45,496.5,500.45,1002.038637,61677,3826,61802737,20748,33.64,15.9,5.9,
5-May-15,504,504,492.75,493.7,992.2011394,86010,5365,85339220,26636,30.97,22.5,-20.6,
6-May-15,494,494,483,484.7,974.7161609,105211,8237,102550862,35740,33.97,22,-18.6,
7-May-15,486,486,472.35,475.85,958.8743119,164399,9670,157637978,74448,45.28,27.3,-20.3,
8-May-15,480.5,493.5,477.75,491.35,974.3580203,181445,9616,176792391,89997,49.6,31.5,21.7,
11-May-15,492.5,496.35,487,495.425,985.5135327,210232,4090,207186481,126583,60.21,18.7,5.85,
12-May-15,493.6,493.6,483.7,485.925,972.1130342,439292,7522,427041479,313281,71.31,19.8,-15.35,
13-May-15,490,496.9,486.175,495.125,985.3793548,207099,3969,204071079,112618,54.38,21.45,10.25,
14-May-15,497.5,497.5,487.375,495.75,984.871211,108736,3048,107090956,42390,38.98,20.25,-3.5,
15-May-15,496,498.7,492.5,495.075,990.8913192,71595,2431,70942864,21592,30.16,12.4,-1.85,
18-May-15,499.5,505.625,496,504.575,1002.459434,90359,2643,90581232,39843,44.09,19.25,10.15,
19-May-15,504.9,508.95,499.525,503.325,1005.074748,117688,2504,118285237,64591,54.88,18.85,-3.15,
20-May-15,505.7,513,505,511.975,1021.395602,65763,2179,67170039,22364,34.01,16,12.55,
21-May-15,512,514.8,507.625,512.6,1023.617671,52426,1633,53664180,19645,37.47,14.35,1.2,
22-May-15,512,514.5,509.6,512.8,1025.442201,67501,2494,69218374,24343,36.06,9.8,1.6,
25-May-15,512.55,515.25,509.4,511.725,1024.562156,44203,1966,45288721,10940,24.75,11.7,-1.65,
26-May-15,511.075,514.5,509.425,513.15,1023.393031,72180,2023,73868509,34048,47.17,10.15,4.15,
27-May-15,512,519.95,510,518.925,1032.525922,45657,1602,47142036,12379,27.11,19.9,13.85,
28-May-15,520,521.95,511.45,514.625,1031.038175,47780,1778,49263004,15371,32.17,21,-10.75,
29-May-15,514.5,527.25,514,525.55,1043.831182,73067,2404,76269613,22616,30.95,26.5,22.1,
1-Jun-15,525.625,528,516.825,518.075,1047.757925,69528,3534,72848513,30793,44.29,22.35,-15.1,
2-Jun-15,517.5,520.1,502.5,504.35,1026.049459,110172,3287,113041921,53810,48.84,35.2,-26.3,
3-Jun-15,504.975,508.05,499.5,502.3,1008.240528,66828,2761,67378698,20820,31.15,17.1,-5.35,
4-Jun-15,503.775,508.9,497.5,507.55,1001.210507,182018,4146,182238334,24377,13.39,22.8,7.55,
5-Jun-15,508.475,509,501.325,506.025,1011.379675,124209,3163,125622458,61512,49.52,15.35,-4.9,
8-Jun-15,505.925,506.775,498.05,501.4,1003.679047,44801,1975,44965825,14850,33.15,17.45,-9.05,
9-Jun-15,502,502.5,498.5,500.125,1001.340797,54801,2154,54874477,18832,34.36,8,-3.75,
10-Jun-15,499.925,509.5,499.25,507.85,1011.727165,60531,2376,61240857,24448,40.39,20.5,15.85,
11-Jun-15,508.3,510,497.5,499.925,1006.750005,49737,1906,50072725,10650,21.41,25,-16.75,
12-Jun-15,499,504.9,495.125,504.1,1000.71918,78018,3379,78074109,17521,22.46,19.55,10.2,
15-Jun-15,504.5,506.575,500.125,502.45,1006.847776,94696,2394,95344457,46979,49.61,12.9,-4.1,
16-Jun-15,502.5,504.975,498.9,504.075,1000.529234,146132,2258,146209338,97208,66.52,12.15,3.15,
17-Jun-15,505,506.5,500.2,502.3,1004.855707,217827,6991,218884704,132103,60.65,12.6,-5.4,
18-Jun-15,502.5,511.9,501.75,509.55,1017.548177,113447,3530,115437788,54866,48.36,20.3,14.1,
19-Jun-15,510.05,517.5,506.925,515.1,1022.694076,77856,2989,79622870,23409,30.07,21.15,10.1,
22-Jun-15,515.75,528.375,514.425,524.225,1050.388367,144438,4224,151715995,60371,41.8,27.9,16.95,
23-Jun-15,524.225,530.7,521.6,525.35,1054.110615,88541,2678,93332008,37313,42.14,18.2,2.25,
24-Jun-15,525.5,527.5,521.5,522.725,1049.164193,51878,1944,54428540,16626,32.05,12,-5.55,
25-Jun-15,524.975,535,521.75,532.8,1055.971588,74160,3098,78310853,28997,39.1,26.5,15.65,
26-Jun-15,534.5,535.025,526,531.55,1060.51885,62415,2388,66192284,14146,22.66,18.05,-5.9,
29-Jun-15,522.2,531.125,515.575,528.475,1044.455488,145299,5165,151758338,37102,25.53,31.1,12.55,
30-Jun-15,525,536.05,524.15,533.725,1059.862122,75806,3287,80343908,24876,32.82,23.8,17.45,
1-Jul-15,531.5,538.425,530.375,535.85,1071.510378,95204,3075,102012074,26889,28.24,16.1,8.7,
2-Jul-15,534.25,534.25,527.525,528.725,1060.784696,103031,2811,109293708,27407,26.6,13.45,-11.05,
3-Jul-15,528.725,538,528,537.225,1069.439213,78199,3306,83629077,18902,24.17,20,17,
6-Jul-15,532,543.4,530.8,541.575,1074.468631,57860,2414,62168755,13069,22.59,25.2,19.15,
7-Jul-15,537.5,545.65,537.5,543.125,1085.757194,55810,2145,60596109,16476,29.52,16.3,11.25,
8-Jul-15,540,540.35,533.5,535.125,1073.435426,81883,2614,87896113,13986,17.08,13.7,-9.75,
9-Jul-15,532.4,538.25,530,536.825,1068.604395,63020,2160,67343449,13724,21.78,16.5,8.85,
10-Jul-15,538.15,547.5,535,546.225,1084.162158,70795,2285,76753260,14819,20.93,25,16.15,
13-Jul-15,545,552.5,543.8,547.725,1096.140282,143996,3829,157839816,64296,44.65,17.4,5.45,
14-Jul-15,545.325,550.75,543.625,545.975,1094.647705,79107,2198,86594296,25751,32.55,14.25,1.3,
15-Jul-15,545,550.525,545,548.35,1097.371936,166596,2203,182817775,106463,63.9,11.05,6.7,
16-Jul-15,548,559.725,547.975,556.675,1110.020795,248468,5981,275804647,125764,50.62,23.5,17.35,
17-Jul-15,552.5,560.25,552.5,555.175,1109.908131,172420,2922,191370360,99051,57.45,15.5,5.35,
20-Jul-15,557.5,560,553.4,557.8,1111.65887,211245,2815,234832378,152275,72.08,13.2,0.6,
21-Jul-15,560,563.95,547.025,549.3,1112.820224,216085,7048,240463758,34448,15.94,33.85,-21.4,
22-Jul-15,549.875,558.5,544.625,557.175,1108.997815,273643,5495,303469489,201285,73.56,27.75,14.6,
23-Jul-15,557.175,557.85,550,553.6,1108.187968,147477,3668,163432237,52359,35.5,15.7,-7.15,
24-Jul-15,553.25,557.475,550.5,553.4,1110.723728,215925,2990,239833021,136383,63.16,13.95,0.3,
27-Jul-15,553.3,553.3,540.625,547.7,1097.441505,94923,1832,104172440,66306,69.85,25.35,-11.2,
28-Jul-15,548,556.5,546.3,553.7,1106.891645,231739,3500,256509963,144666,62.43,20.4,11.4,
29-Jul-15,553.5,558.95,551.55,554,1109.553082,219049,2575,243046493,155807,71.13,14.8,1,
30-Jul-15,555,558.5,550.75,553.925,1109.87897,167809,2538,186247680,103091,61.43,15.5,-2.15,
31-Jul-15,555.275,560,551.375,555.6,1109.385489,133075,2787,147631474,72198,54.25,17.25,0.65,
3-Aug-15,555.6,558.95,546.25,547.3,1102.175127,68596,2174,75604805,20057,29.24,25.4,-16.6,
4-Aug-15,548.275,551.325,541.4,544.175,1092.294827,86115,2531,94062969,23661,27.48,19.85,-8.2,
5-Aug-15,544.625,548.55,542.575,546.1,1091.477409,73459,2610,80178839,31825,43.32,11.95,2.95,
6-Aug-15,546.05,550.85,543,547.925,1093.637565,103784,2993,113502081,45206,43.56,15.7,3.75,
7-Aug-15,547.925,548.175,544.3,546.425,1091.381898,38416,1081,41926527,12567,32.71,7.75,-3,
10-Aug-15,546,552.95,544,546.95,1099.128118,75821,2040,83336993,40364,53.24,17.9,1.9,
11-Aug-15,549.9,549.9,542.25,547.225,1091.029176,45208,2412,49323247,13252,29.31,15.3,-5.35,
12-Aug-15,550,550,534,534.975,1080.814099,58332,1870,63046048,15851,27.17,32,-30.05,
13-Aug-15,539.5,541.5,533.8,538.2,1076.573631,71091,1905,76534696,15180,21.35,15.4,-2.6,
14-Aug-15,540.525,552,540.275,551,1095.874773,84407,2315,92499502,27175,32.2,23.45,20.95,
17-Aug-15,551,551,538.15,545.275,1090.535901,60806,1690,66311126,15535,25.55,25.7,-11.45,
18-Aug-15,547.225,548.075,539.4,543.25,1085.596452,40419,1377,43878723,8938,22.11,17.35,-7.95,
19-Aug-15,543,543,537.8,540.45,1080.347511,48338,1635,52221838,15316,31.69,10.4,-5.1,
20-Aug-15,539.9,542,535.175,537.275,1077.290331,52857,1627,56942335,16197,30.64,13.65,-5.25,
21-Aug-15,535,536.15,525.75,530.425,1060.437365,79101,3446,83881656,20227,25.57,20.8,-9.15,
24-Aug-15,522.5,522.5,505.5,509.625,1025.459021,244943,5454,251179009,70646,28.84,34,-25.75,
25-Aug-15,512,515.95,503.525,511.05,1019.021162,165961,5635,169117771,49657,29.92,24.85,-1.9,
26-Aug-15,511.5,514.35,505.875,507.875,1019.005682,71977,3490,73344972,19626,27.27,16.95,-7.25,
27-Aug-15,510.5,516.975,505,511.45,1021.515998,104605,3561,106855681,30057,28.73,23.95,1.9,
28-Aug-15,517.45,521.325,510,513.875,1030.242088,100381,4099,103416731,36802,36.66,22.65,-7.15,
31-Aug-15,519.5,519.5,508,514.075,1024.482891,51171,1881,52423814,11039,21.57,23,-10.85,
1-Sep-15,513.725,513.725,496.975,500.3,1002.85885,129904,4524,130275376,47765,36.77,33.5,-26.85,
2-Sep-15,504,504,493.15,497.825,995.5625727,80818,3751,80459376,24670,30.53,21.7,-12.35,
3-Sep-15,501.5,507,499.8,505.225,1009.780248,184672,2358,186478138,144598,78.3,14.4,7.45,
4-Sep-15,503.475,503.475,490.25,497.85,991.1005473,100500,4164,99605605,40152,39.95,26.45,-11.25,
7-Sep-15,500,504.525,490.05,492.3,993.8521735,70806,2924,70370697,21761,30.73,28.95,-15.4,
8-Sep-15,495,504.625,488.8,501.8,994.2681126,100510,4010,99933888,29199,29.05,31.65,13.6,
9-Sep-15,506.5,512.575,502.6,507.775,1017.186196,86731,3295,88221576,24795,28.59,19.95,2.55,
10-Sep-15,505,509,498.15,505.4,1004.940424,65177,2476,65499002,20833,31.96,21.7,0.8,
11-Sep-15,508.975,510,501.9,503.75,1009.79526,87721,2891,88580250,31503,35.91,16.2,-10.45,
14-Sep-15,507.5,510.825,502,508.45,1013.376492,42471,1597,43039113,14454,34.03,17.65,1.9,
15-Sep-15,508,509.675,504.125,505.775,1013.249718,48775,1708,49421255,20548,42.13,11.1,-4.45,
16-Sep-15,507.5,514,506,512.2,1022.295908,49735,2335,50843887,25700,51.67,16,9.4,
18-Sep-15,515,530.725,515,524.125,1052.10259,97865,4816,102964020,34492,35.24,31.45,18.25,
21-Sep-15,524.125,527.5,518.75,526.325,1048.27988,40178,1738,42117789,7951,19.79,17.5,4.4,
22-Sep-15,527.5,529.5,511.2,513.8,1044.813647,86567,3098,90446383,21809,25.19,36.6,-27.4,
23-Sep-15,514,527.5,510,524.975,1040.342761,59540,1815,61942008,14289,24,35,21.95,
24-Sep-15,525,527.5,518.4,525.15,1044.415656,44342,2005,46311479,13314,30.03,18.2,0.3,
28-Sep-15,525,530.425,522,523.225,1053.275108,59733,1863,62915282,19421,32.51,16.85,-3.55,
29-Sep-15,524.5,537,512.95,532.2,1056.050544,122586,3721,129457012,37962,30.97,48.1,15.4,
30-Sep-15,534.5,536.725,531,534.45,1067.345454,110967,3570,118440123,48974,44.13,11.45,-0.1,
1-Oct-15,535,538.325,530.1,534.225,1068.958755,50261,1907,53726936,11888,23.65,16.45,-1.55,
5-Oct-15,536,550.7,536,548.1,1095.106892,157738,6623,172739971,87573,55.52,29.4,24.2,
6-Oct-15,554,554,534.125,542.675,1085.707007,204998,2506,222567765,87122,42.5,39.75,-22.65,
7-Oct-15,546.5,549,541.975,544.05,1089.745498,68251,1669,74376220,35790,52.44,14.05,-4.9,
8-Oct-15,545,545.35,537.825,541.85,1081.061263,21824,1092,23593081,6837,31.33,15.05,-6.3,
9-Oct-15,541.5,547.125,540.3,542.9,1086.214929,113070,1721,122818322,79551,70.36,13.65,2.8,
12-Oct-15,542.9,547.5,539.625,540.95,1088.496372,55954,1564,60905726,34074,60.9,15.75,-3.9,
13-Oct-15,540.5,540.95,536.55,538.425,1076.814064,26735,1282,28788624,9343,34.95,8.8,-4.15,
14-Oct-15,537.975,543.4,532.875,542.325,1082.271123,148479,2082,160694534,118188,79.6,21.05,8.7,
15-Oct-15,542.5,547.75,541.275,542.25,1090.527907,161089,1408,175672050,132909,82.51,12.95,-0.5,
16-Oct-15,545,551,542.5,549.875,1095.75202,248403,5970,272188089,162725,65.51,17,9.75,
19-Oct-15,550.025,550.5,547.05,548.1,1097.858453,137947,1606,151446280,108716,78.81,6.9,-3.85,
20-Oct-15,550,550.5,545.75,547.575,1096.779041,118040,4143,129463798,65984,55.9,9.5,-4.85,
21-Oct-15,550,551.95,542.65,547.4,1096.444555,253649,5072,278112065,141384,55.74,18.6,-5.2,
23-Oct-15,552.5,556.55,549.925,553.925,1107.897887,366720,3560,406288313,289370,78.91,13.25,2.85,
26-Oct-15,555,556.25,548.625,550.475,1101.051595,269985,3099,297267415,177323,65.68,15.25,-9.05,
27-Oct-15,547.5,557.1,547.5,555.325,1109.015348,322853,4721,358048932,233992,72.48,19.2,15.65,
28-Oct-15,550,562.225,550,556.125,1116.203547,262308,2254,292789120,43644,16.64,24.45,12.25,
29-Oct-15,553.35,557.25,550,551.075,1104.863314,59516,1032,65757045,30858,51.85,14.5,-4.55,
30-Oct-15,552,556,544.7,548.525,1099.709945,88728,2420,97575064,29380,33.11,22.6,-6.95,
2-Nov-15,548.525,548.525,538.5,541.65,1082.374566,57600,1495,62344775,16874,29.3,20.05,-13.75,
3-Nov-15,543.55,546,539.625,542.1,1084.256983,47793,1100,51819894,22276,46.61,12.75,-2.9,
4-Nov-15,542,548.95,538.25,541.175,1089.299663,50777,1052,55311369,17313,34.1,21.4,-1.65,
5-Nov-15,541,541,535,539.575,1077.014359,28206,1120,30378267,8830,31.31,12,-2.85,
6-Nov-15,540,544.2,538.5,540.4,1083.203998,26265,860,28450353,8841,33.66,11.4,0.8,
9-Nov-15,533,534.725,526.625,532.875,1059.540499,164091,3762,173861060,61702,37.6,16.2,-0.25,
10-Nov-15,532,532,526.05,527.175,1056.257688,96155,1602,101564458,63562,66.1,11.9,-9.65,
11-Nov-15,531,532.5,525.525,526.95,1055.191409,31289,1284,33015884,15768,50.39,13.95,-8.1,
13-Nov-15,526,529.5,520.25,525.55,1051.282441,61227,2210,64366870,27162,44.36,18.5,-0.9,
16-Nov-15,524.775,532,523.375,529.025,1058.045212,70711,2018,74815435,25904,36.63,17.25,8.5,
17-Nov-15,533,533.5,526,530.4,1059.574047,75769,2131,80282866,34182,45.11,15,-5.2,
18-Nov-15,530.5,533.1,523.5,524.2,1057.083865,67525,1539,71379588,27789,41.15,19.2,-12.6,
19-Nov-15,526.625,535.175,525.05,534.275,1062.625755,32794,1332,34847749,9578,29.21,20.25,15.3,
20-Nov-15,534.15,539.875,530.175,534.45,1072.30916,61638,2310,66094992,18399,29.85,19.4,0.6,
23-Nov-15,535.425,537.7,530,532.675,1067.243594,29463,1368,31444198,9784,33.21,15.4,-5.5,
24-Nov-15,533,536.6,531,531.95,1067.033108,27969,1039,29843849,10517,37.6,11.2,-2.1,
26-Nov-15,532,533.725,529.275,532.275,1064.037805,31768,1490,33802353,11539,36.32,8.9,0.55,
27-Nov-15,531.5,540.3,531.1,539.325,1075.579371,39265,1996,42232624,10990,27.99,18.4,15.65,
30-Nov-15,542.25,542.25,535.5,537.975,1075.48511,50673,2231,54498057,14198,28.02,13.5,-8.55,
1-Dec-15,536.5,541.5,536.5,540.7,1079.6962,37709,1480,40714264,12141,32.2,10,8.4,
2-Dec-15,542.5,545.45,535.675,537.575,1079.084087,25212,1320,27205868,7624,30.24,19.55,-9.85,
3-Dec-15,537.575,540.5,534.2,537.825,1075.184964,32601,1270,35052105,13332,40.89,12.6,0.5,
4-Dec-15,535.175,536.25,529.325,530.1,1062.831579,34099,1335,36241494,13827,40.55,13.85,-10.15,
7-Dec-15,533.5,536,530.575,531.225,1065.610027,43044,1690,45868118,18881,43.86,10.85,-4.55,
8-Dec-15,531,531,523.5,524.675,1053.054504,30181,1423,31782238,11554,38.28,15,-12.65,
9-Dec-15,524.675,528.225,522.9,524.2,1050.2944,41481,1718,43567262,15415,37.16,10.65,-0.95,
10-Dec-15,525,531.6,522.25,530.3,1055.315956,47513,2538,50141227,13550,28.52,18.7,10.6,
11-Dec-15,525,530.5,521.1,522.925,1049.329798,31116,1502,32650946,10960,35.22,18.8,-4.15,
14-Dec-15,522.925,529.5,520,527.65,1051.565987,35810,1665,37656578,10705,29.89,19,9.45,
15-Dec-15,527,530.5,523,528.575,1052.79238,27873,1533,29344482,8609,30.89,15,3.15,
16-Dec-15,532.5,536.55,530.125,533.5,1067.050226,47844,1867,51051951,18588,38.85,12.85,2,
17-Dec-15,539.975,541.375,532.75,539.9,1075.222826,67115,2656,72163580,16362,24.38,17.25,-0.15,
18-Dec-15,540,542.625,534,536.4,1073.054499,42166,2319,45246416,14739,34.95,17.25,-7.2,
21-Dec-15,537.425,539.725,534.825,537.375,1072.8336,26833,2018,28787344,9050,33.73,9.8,-0.1,
22-Dec-15,538,538.125,527.325,532.475,1073.558788,278034,1735,298485844,15473,5.57,21.6,-11.05,
23-Dec-15,535.025,539,534.75,536.8,1073.311119,48962,1493,52551459,19307,39.43,8.5,3.55,
24-Dec-15,537.25,537.875,534.45,537.025,1072.421885,19849,881,21286502,5048,25.43,6.85,-0.45,
28-Dec-15,537.5,539.5,533.7,538.025,1073.821643,53034,1543,56949057,19223,36.25,11.6,1.05,
29-Dec-15,539.05,540,535.75,539.05,1076.657711,18201,797,19596247,6315,34.7,8.5,0,
30-Dec-15,539.95,540.85,536.4,537.05,1075.817864,34370,1158,36975860,14705,42.78,8.9,-5.8,
31-Dec-15,538,542.5,538,541.375,1081.837509,39713,1241,42963013,19968,50.28,9,6.75,
1-Jan-16,542.45,545,538.025,544.3,1084.634354,30215,966,32772227,7996,26.46,13.95,3.7,
4-Jan-16,543.5,543.5,534.5,535.425,1074.110487,59292,2495,63686159,25702,43.35,18,-16.15,
5-Jan-16,539,539,530,530.875,1066.081304,52076,1962,55517250,18560,35.64,18,-16.25,
6-Jan-16,530.875,538.35,530,532.65,1067.450101,48538,1635,51811893,12068,24.86,16.7,3.55,
7-Jan-16,531.275,532.175,524.125,526.475,1057.384308,152050,2382,160775284,101048,66.46,16.1,-9.6,
8-Jan-16,531.5,532,528.675,530.9,1060.559932,26405,1105,28004085,9576,36.27,6.65,-1.2,
11-Jan-16,529,530.875,522.775,528.8,1055.494733,93228,2628,98401663,47529,50.98,16.2,-0.4,
12-Jan-16,529,530.075,522.1,524.75,1050.140998,34660,1646,36397887,17078,49.27,15.95,-8.5,
13-Jan-16,528,531.125,519.5,529.625,1057.101188,471141,3259,498043711,29192,6.2,23.25,3.25,
14-Jan-16,525,528.475,519.625,524.775,1049.230506,72445,2460,76011504,34447,47.55,17.7,-0.45,
15-Jan-16,524.775,527.8,518.5,521.425,1046.873032,203059,3613,212576991,112697,55.5,18.6,-6.7,
18-Jan-16,512.5,520.45,512.15,514.575,1032.503561,201908,3954,208470729,120641,59.75,16.6,4.15,
19-Jan-16,514.575,519.375,513.625,517.775,1032.376404,275542,2462,284463059,38529,13.98,11.5,6.4,
20-Jan-16,517,517,504.175,508.6,1015.145771,171427,4527,174023394,113583,66.26,25.65,-16.8,
21-Jan-16,513,516.475,507,511.8,1019.801046,73248,2607,74698387,33672,45.97,18.95,-2.4,
