Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,
9-Oct-17,585,594.5,582.1,585.45,588.9708686,77408,1194,45591057,9898,12.79,12.4,0.45,
10-Oct-17,590,592.9,585.55,589.3,588.7601137,62242,1103,36645607,10198,16.38,7.35,-0.7,
11-Oct-17,590.5,593.2,580,584.95,586.6470727,55204,979,32385265,16059,29.09,13.2,-5.55,
12-Oct-17,589.05,592.5,580.5,590.05,586.7895477,44775,812,26273502,14522,32.43,12,1,
13-Oct-17,590.05,597,588.3,592.1,592.8957524,51512,982,30541246,17013,33.03,8.7,2.05,
16-Oct-17,593,608,593,606.45,604.1683121,194787,2496,117684133,69331,35.59,15,13.45,
17-Oct-17,606.75,633.95,602.4,631.25,623.0347606,177845,3535,110803617,46994,26.42,31.55,24.5,
18-Oct-17,631.5,631.5,609.1,610.7,616.2231218,101281,1722,62411694,17977,17.75,22.4,-20.8,
19-Oct-17,614.9,615.5,605.1,608.2,608.8488196,19824,490,12069819,4160,20.98,10.4,-6.7,
23-Oct-17,608.2,619.8,590.5,593.7,599.2910353,115955,1941,69490792,17558,15.14,29.3,-14.5,
24-Oct-17,596,600.3,592.5,595.25,597.5166865,58970,926,35235559,5575,9.45,7.8,-0.75,
25-Oct-17,599.95,603.75,590.35,593.55,598.144886,39431,794,23585451,12843,32.57,13.4,-6.4,
26-Oct-17,590,616,590,612.4,608.5327063,113862,2356,69288751,24260,21.31,26,22.4,
27-Oct-17,624,629,616.3,623.3,622.5167663,277998,3012,173058416,119010,42.81,12.7,-0.7,
30-Oct-17,623.5,630.45,616.2,626.65,625.5618531,157292,1837,98395875,38363,24.39,14.25,3.15,
31-Oct-17,625,633.8,621,625.7,628.1350257,72875,1193,45775340,21674,29.74,12.8,0.7,
1-Nov-17,629.95,633.25,621.55,624,626.5930097,170923,2020,107099157,52108,30.49,11.7,-5.95,
2-Nov-17,626,642,626,633.55,635.0038211,231871,2368,147238971,109937,47.41,16,7.55,
3-Nov-17,622.6,648,622.6,639.6,641.4017096,105524,1653,67683274,23187,21.97,25.4,17,
6-Nov-17,639.75,660.8,638.15,655.4,649.6588254,150401,2121,97709337,30153,20.05,22.65,15.65,
7-Nov-17,663,663,601.4,608.35,629.9052023,699331,11283,440512235,97005,13.87,61.6,-54.65,
8-Nov-17,623.7,636.5,616.55,620.95,627.8642463,259573,4310,162976606,36876,14.21,19.95,-2.75,
9-Nov-17,627,627.75,612.2,614.2,617.472144,81706,1366,50451179,18159,22.22,15.55,-12.8,
10-Nov-17,614.3,626,604.25,609.05,613.3208259,60204,1119,36924367,10635,17.66,21.75,-5.25,
13-Nov-17,609.5,610.25,595.45,602.15,604.4255467,352617,2349,213130723,235436,66.77,14.8,-7.35,
14-Nov-17,603,612.95,599.9,602.1,606.9641815,74738,1144,45363289,15085,20.18,13.05,-0.9,
15-Nov-17,603.8,607.5,589.85,593.6,597.5299717,277862,4234,166030873,161631,58.17,17.65,-10.2,
16-Nov-17,606.95,607,590.1,593,593.3136687,92840,1037,55083241,55124,59.38,16.9,-13.95,
17-Nov-17,605,614.5,601.2,608.65,608.8557916,103288,1681,62887497,22656,21.93,13.3,3.65,
20-Nov-17,603,606.8,596.5,602.6,601.3685972,218675,2360,131504278,95603,43.72,10.3,-0.4,
21-Nov-17,607,623.75,607,616.5,618.5982669,234031,2333,144771171,133428,57.01,16.75,9.5,
22-Nov-17,619.95,626,613.95,618.85,620.6201615,161466,1591,100209055,62002,38.4,12.05,-1.1,
23-Nov-17,619,624.5,615.1,617.3,619.2034477,43913,712,27191081,6859,15.62,9.4,-1.7,
24-Nov-17,618.05,623.6,612.9,614.45,620.8865513,383865,2174,238336616,237528,61.88,10.7,-3.6,
27-Nov-17,618,621.9,611,615,614.0205855,70535,1058,43309942,16278,23.08,10.9,-3,
28-Nov-17,617.75,622,608.3,610.5,613.9829247,190509,1435,116969273,118723,62.32,13.7,-7.25,
29-Nov-17,614.8,617.95,606,608.5,611.8317142,44056,838,26954858,10890,24.72,11.95,-6.3,
30-Nov-17,609.4,609.4,597.2,600.35,600.0683617,73272,1190,43968209,17748,24.22,12.2,-9.05,
1-Dec-17,601,608,595,597.25,598.5885459,51894,927,31063154,7304,14.07,13,-3.75,
4-Dec-17,596.5,603.35,590,595.25,594.7482175,35904,680,21353840,9014,25.11,13.35,-1.25,
5-Dec-17,596,599,592.1,596.45,595.7814172,33461,610,19935442,7034,21.02,6.9,0.45,
6-Dec-17,597.75,603.45,594,595.5,598.3747228,36974,664,22124307,7956,21.52,9.45,-2.25,
7-Dec-17,597.65,600,589.45,592.5,594.1377436,36430,824,21644438,10813,29.68,10.55,-5.15,
8-Dec-17,599.5,608,592.5,603.6,599.4950783,50491,877,30269106,14105,27.94,15.5,4.1,
11-Dec-17,606,612,598.9,603.85,604.2276906,47973,890,28986615,8302,17.31,13.1,-2.15,
12-Dec-17,600,611,589.4,590.75,595.9090625,41545,728,24757042,18924,45.55,21.6,-9.25,
13-Dec-17,591.6,595.95,577,578.15,584.4746,90866,1718,53108869,31765,34.96,18.95,-13.45,
14-Dec-17,580,593.95,575.35,590.8,583.6591788,69579,1281,40610422,7516,10.8,18.6,10.8,
15-Dec-17,592.55,599.75,573.35,575.9,579.7425883,115729,2070,67093030,53131,45.91,26.4,-16.65,
18-Dec-17,588.95,594,572.3,590.35,587.5481737,111866,2047,65726664,15687,14.02,21.7,1.4,
19-Dec-17,591,603.9,591,602.2,600.2058288,82452,1327,49488171,20048,24.31,12.9,11.2,
20-Dec-17,602.3,611.15,597,598.9,603.0774555,152423,2320,91922875,43834,28.76,14.15,-3.4,
21-Dec-17,598,607.45,595.4,598.45,601.54689,172702,1675,103888351,37439,21.68,12.05,0.45,
22-Dec-17,600,603.95,595.1,599.5,599.4630404,121484,1279,72825168,37869,31.17,8.85,-0.5,
26-Dec-17,599.5,614.9,597.5,610.95,608.3174337,112288,1379,68306748,38258,34.07,17.4,11.45,
27-Dec-17,612,623.8,609.3,612.3,617.2581155,150545,2255,92925123,14743,9.79,14.5,0.3,
28-Dec-17,612.3,616.5,602.5,605.05,610.26735,52392,1018,31973127,11698,22.33,14,-7.25,
29-Dec-17,605,611.5,604.65,607.15,607.7844038,38317,593,23288475,8847,23.09,6.85,2.15,
1-Jan-18,606,617.5,606,611.75,611.995499,74428,1020,45549601,7371,9.9,11.5,5.75,
2-Jan-18,616.9,619.3,605.35,606.85,611.5506113,94722,1161,57927297,9827,10.37,13.95,-10.05,
3-Jan-18,610,613.2,605.15,607.05,609.4878925,67396,849,41077046,6967,10.34,8.05,-2.95,
4-Jan-18,607.1,616.55,603.2,614.9,608.2544796,95599,1492,58148520,12560,13.14,13.35,7.8,
5-Jan-18,618.45,621.25,611.05,613,615.3610167,87345,1557,53748708,9870,11.3,10.2,-5.45,
8-Jan-18,615,626.7,611.05,613.45,617.8722961,108407,1767,66981682,26918,24.83,15.65,-1.55,
9-Jan-18,616,619,609.95,613.25,614.9440733,48796,734,30006811,10021,20.54,9.05,-2.75,
10-Jan-18,614.4,622.8,612.55,618.1,618.8203376,54569,1172,33768407,10437,19.13,10.25,3.7,
11-Jan-18,616.8,616.8,610.2,612.65,612.6490658,23711,522,14526522,7195,30.34,6.6,-4.15,
12-Jan-18,613,617.3,603,610.5,610.0356883,28917,651,17640402,7797,26.96,14.3,-2.5,
15-Jan-18,613,614.85,607.4,608.65,609.8204735,25428,606,15506515,10759,42.31,7.45,-4.35,
16-Jan-18,610.3,612.5,599.25,601.2,604.8230439,36834,716,22278052,13376,36.31,13.25,-9.1,
17-Jan-18,608,610.5,597.75,606.2,604.2089827,59292,1038,35824759,16172,27.28,12.75,-1.8,
18-Jan-18,608,618,597.35,603.2,603.9565087,46538,869,28106928,13644,29.32,20.65,-4.8,
19-Jan-18,604.95,605,600,602.05,602.2137371,47128,636,28381129,22809,48.4,5,-2.9,
22-Jan-18,604.3,605,593,601.1,598.8613384,64762,1070,38783458,14510,22.41,12,-3.2,
23-Jan-18,598.3,625,598.3,622.6,616.9937362,258630,3559,159573090,186872,72.25,26.7,24.3,
24-Jan-18,622.6,622.8,612.65,617.65,617.6880201,60209,1172,37190378,16272,27.03,10.15,-4.95,
25-Jan-18,619.8,630.6,613.4,621.3,618.2216424,583936,3081,361001873,492121,84.28,17.2,1.5,
29-Jan-18,625,628.25,597.55,612.55,617.644903,96920,2449,59862144,31219,32.21,30.7,-12.45,
30-Jan-18,612,613.8,604,606.55,607.6999437,39076,1055,23746483,12632,32.33,9.8,-5.45,
31-Jan-18,606.55,608.75,587.1,587.45,591.6213184,1642356,2346,971652822,1582097,96.33,21.65,-19.1,
1-Feb-18,588.25,596.65,581,586.75,589.6365302,61675,1931,36365833,17594,28.53,15.65,-1.5,
2-Feb-18,582.8,593.5,575.5,579.1,586.4994261,157683,1039,92480989,112691,71.47,18,-3.7,
5-Feb-18,579.95,582.8,572,580.1,576.3553317,34548,1470,19911924,8819,25.53,10.8,0.15,
6-Feb-18,570,575,559,565.65,561.6252426,650242,1927,365192321,576370,88.64,16,-4.35,
7-Feb-18,582.75,582.75,554.6,569.15,565.1185094,240192,3995,135736945,20452,8.51,28.15,-13.6,
8-Feb-18,580,618,580,613.7,605.9897982,516478,10072,312980399,81649,15.81,38,33.7,
9-Feb-18,597,627.45,595,621.9,611.1211596,343613,3122,209989175,193325,56.26,32.45,24.9,
12-Feb-18,627,634,618.75,621.2,625.7206515,92279,1636,57740876,16894,18.31,15.25,-5.8,
14-Feb-18,625,630,612,616.95,622.3010776,100499,1642,62540636,11159,11.1,18,-8.05,
15-Feb-18,606.05,621.1,603.6,606.85,612.4475098,65717,1058,40248213,9641,14.67,17.5,0.8,
16-Feb-18,612.8,613.5,605.35,609.95,609.395143,70291,1066,42834994,6801,9.68,8.15,-2.85,
19-Feb-18,610,613,595.1,599.95,601.9407571,50217,1009,30227659,6107,12.16,17.9,-10.05,
20-Feb-18,600,604.95,592,601.9,599.5291006,654127,2355,392168172,158917,24.29,12.95,1.9,
21-Feb-18,605,607.3,589.95,596.85,597.1044414,225964,2209,134924108,175971,77.88,17.35,-8.15,
22-Feb-18,596.85,596.85,587,589.85,591.9959979,289847,1216,171588264,245519,84.71,9.85,-7,
23-Feb-18,586.15,604.6,586.15,595.15,597.6940165,112810,1212,67425862,39534,35.04,18.45,9,
26-Feb-18,598.2,598.45,589.6,591.05,593.6718195,45606,771,27074997,13127,28.78,8.85,-7.15,
27-Feb-18,591.05,598.9,583.15,586.15,589.3588714,193189,1721,113857651,92896,48.09,15.75,-4.9,
28-Feb-18,590.3,596.9,587.6,589.35,592.5905394,138934,2148,82330974,12210,8.79,9.3,-0.95,
1-Mar-18,592,592.45,580.5,581.9,585.4782581,47627,918,27884573,10724,22.52,11.95,-10.1,
5-Mar-18,581,584.5,578,579.4,580.6929247,49242,1014,28594481,8387,17.03,6.5,-1.6,
6-Mar-18,582.8,588.1,580.55,582.75,585.1579377,96823,1392,56656747,45057,46.54,7.55,-0.05,
7-Mar-18,586,588.4,578.1,580.05,584.2082655,106321,1934,62113607,40380,37.98,10.3,-5.95,
8-Mar-18,582.9,582.9,573.8,576.7,577.8425149,39191,835,22646226,6923,17.66,9.1,-6.2,
9-Mar-18,576,585.85,568.2,573.35,574.2367963,399926,1062,229652225,9067,2.27,17.65,-2.65,
12-Mar-18,575.55,594.9,564.35,579.4,574.2712795,57708,1666,33140047,11011,19.08,30.55,3.85,
13-Mar-18,579.5,582.5,574,578.45,579.2478173,30353,616,17581909,8309,27.37,8.5,-1.05,
14-Mar-18,579.25,583.45,573,577.7,576.551114,42102,757,24273955,9822,23.33,10.45,-1.55,
15-Mar-18,580.7,580.7,570,571.25,575.9368076,105155,644,60562635,84059,79.94,10.7,-9.45,
16-Mar-18,570,574,556.6,559,562.6240866,58024,1525,32645700,18697,32.22,17.4,-11,
19-Mar-18,565,565.45,554,559.35,559.7096474,265150,4761,148407013,174262,65.72,11.45,-5.65,
20-Mar-18,551.2,559.5,523,552.5,546.6006856,742653,9397,405934639,254589,34.28,36.5,1.3,
21-Mar-18,561,567.45,546.1,549.45,558.8509432,362486,3225,202575643,131212,36.2,21.35,-11.55,
22-Mar-18,549.5,555,538.1,540.55,545.1845524,76905,1682,41927418,19319,25.12,16.9,-8.95,
23-Mar-18,540,540.25,533.1,537.3,537.3366912,44771,979,24057101,9897,22.11,7.15,-2.7,
26-Mar-18,539,543.8,533.55,540.75,541.8424825,387195,1067,209798700,334022,86.27,10.25,1.75,
27-Mar-18,550.7,550.7,541.8,543,544.5875514,377007,1755,205313319,315726,83.75,8.9,-7.7,
28-Mar-18,542.55,547.75,534.5,543.25,540.0333677,53285,1190,28775678,6066,11.38,13.25,0.7,
2-April-2018,545,580,545,576.4,569.3767551,103197,3307,58757973,24341,23.59,35,31.4,
3-April-2018,575.5,578.2,569,570.5,570.5322297,255634,2453,145847436,209228,81.85,9.2,-5,
4-April-2018,573,574.95,564.6,569.6,569.4386665,835653,2057,475853130,781900,93.57,10.35,-3.4,
5-April-2018,572,578,559,561.1,564.6145265,74223,1388,41907384,22367,30.13,19,-10.9,
6-April-2018,561.1,570.15,557.7,559.1,562.9376836,86141,1272,48492015,20866,24.22,12.45,-2,
9-April-2018,575,575,555.2,556.95,560.8738283,32646,694,18310287,8074,24.73,19.8,-18.05,
10-April-2018,556.05,566.05,556.05,557.85,561.3377207,32062,901,17997610,7185,22.41,10,1.8,
11-April-2018,556.05,563.85,556.05,560.65,560.5479972,51128,740,28659698,19697,38.52,7.8,4.6,
12-April-2018,557.05,563,554,555.25,556.5870787,46791,1039,26043266,11854,25.33,9,-1.8,
13-April-2018,556,561,552.75,554.6,556.9934496,33128,608,18452079,9269,27.98,8.25,-1.4,
16-April-2018,550.15,586,550.15,583.55,577.3017474,521108,8214,300836559,158453,30.41,35.85,33.4,
17-April-2018,585,586.85,576.3,579.9,581.1925183,72123,1617,41917348,6627,9.19,10.55,-5.1,
18-April-2018,583,596.6,581.7,583.85,590.3219277,180584,2607,106602695,18041,9.99,14.9,0.85,
19-April-2018,587.55,591.2,583.05,584.2,585.9593084,48118,1012,28195190,7908,16.43,8.15,-3.35,
20-April-2018,582.75,594,582.75,587.85,587.7884468,84721,1351,49798025,22332,26.36,11.25,5.1,
23-April-2018,572.15,601.8,572.15,599.35,593.1285601,184474,2069,109416798,91890,49.81,29.65,27.2,
24-April-2018,601.9,604.7,594.65,600,597.669636,337903,1976,201954363,262112,77.57,10.05,-1.9,
25-April-2018,598.4,598.4,587,594.2,592.5550983,36453,830,21600411,5667,15.55,11.4,-4.2,
26-April-2018,591.35,602.15,591.15,599.85,597.6202462,38101,1341,22769929,10231,26.85,11,8.5,
27-April-2018,603.7,607,593,599.85,600.1101638,77766,2273,46668167,15229,19.58,14,-3.85,
30-April-2018,597,608.4,597,606.65,605.8281479,27995,785,16960159,7609,27.18,11.4,9.65,
2-May-18,609,621.65,607.7,610.35,614.7936755,81745,1744,50256309,13335,16.31,13.95,1.35,
3-May-18,613,613,597.45,608.05,604.2455843,54295,1048,32807514,12421,22.88,15.55,-4.95,
4-May-18,611,611.4,595.6,596.95,600.2710685,68669,964,41220014,28228,41.11,15.8,-14.05,
7-May-18,591,617.6,584.85,591.05,592.0733722,469660,1409,278073180,392947,83.67,32.75,0.05,
8-May-18,593,601.75,587,590.8,593.1338487,78006,1166,46267999,17722,22.72,14.75,-2.2,
9-May-18,592,597.95,586,589.2,590.3083287,39646,906,23403364,12959,32.69,11.95,-2.8,
10-May-18,593.15,595.35,572.75,575.65,581.7697922,98650,1638,57391590,28463,28.85,22.6,-17.5,
11-May-18,575.8,580.15,565.55,573.65,572.177577,69491,1861,39761192,10961,15.77,14.6,-2.15,
14-May-18,575.8,579.55,571.2,577.05,575.631399,37447,694,21555669,7213,19.26,8.35,1.25,
15-May-18,577.8,583.95,572.45,574.9,581.401309,409166,1427,237889648,342879,83.8,11.5,-2.9,
16-May-18,575,575,546,559.85,557.4846526,195375,2847,108918564,24916,12.75,29,-15.15,
17-May-18,558.75,558.75,539.9,553.05,548.5792036,169885,3238,93195378,25286,14.88,18.85,-5.7,
18-May-18,553.1,557.4,531,533.95,540.6992649,117256,1945,63400233,34052,29.04,26.4,-19.15,
21-May-18,529.15,537,516.95,519.8,525.1065908,90627,1678,47588835,17029,18.79,20.05,-9.35,
22-May-18,521.15,531,508.1,524.35,520.2979132,184641,2896,96068327,18437,9.99,22.9,3.2,
23-May-18,524,562.5,519.75,532.75,544.0606218,402446,6767,218955021,30506,7.58,42.75,8.75,
24-May-18,536,543.55,529.55,532.1,534.9313601,76253,1579,40790121,11847,15.54,14,-3.9,
25-May-18,533,539.2,528.2,535.85,533.3109848,40301,784,21492966,5517,13.69,11,2.85,
28-May-18,536.5,547.95,535,540.35,543.7908584,85368,1532,46422338,36436,42.68,12.95,3.85,
29-May-18,541.5,542.55,527.95,530.75,534.2852291,54770,983,29262802,16559,30.23,14.6,-10.75,
30-May-18,531.9,531.9,520.5,525.3,522.3370126,1221720,5095,638149575,1098115,89.88,11.4,-6.6,
31-May-18,528.8,533.5,521.05,524.5,523.2177629,232822,1117,121816606,189166,81.25,12.45,-4.3,
1-Jun-18,531.95,531.95,521.2,523.35,525.4807814,82264,1642,43228151,15393,18.71,10.75,-8.6,
4-Jun-18,529.5,529.5,517.8,519.85,522.6974984,64598,1290,33765213,13601,21.05,11.7,-9.65,
5-Jun-18,525,542.75,518,540.5,520.6840917,3088472,3214,1608118238,2954443,95.66,24.75,15.5,
6-Jun-18,542,547,533.9,537.35,539.0883939,109012,1923,58767104,13824,12.68,13.1,-4.65,
7-Jun-18,540,542.45,537.05,540.25,539.5127948,43924,808,23697560,10709,24.38,5.4,0.25,
8-Jun-18,540.1,561.5,539.5,558.25,553.6004911,204043,3484,112958305,28607,14.02,22,18.15,
11-Jun-18,559,569.9,558.1,559.75,564.0454888,84944,1898,47912280,17359,20.44,11.8,0.75,
12-Jun-18,567,572.95,564.05,567.05,569.1283314,467828,1870,266254169,370350,79.16,8.9,0.05,
13-Jun-18,573.7,592.5,570,581.4,582.6601567,239122,4339,139326862,41523,17.36,22.5,7.7,
14-Jun-18,590.5,592.15,583.35,587.95,587.3107962,173033,2646,101624149,21241,12.28,8.8,-2.55,
15-Jun-18,592.5,614.95,590.15,612,604.7766379,311915,4791,188638905,70613,22.64,24.8,19.5,
18-Jun-18,614,619,600.6,606,609.3780249,138639,2475,84483560,37883,27.32,18.4,-8,
19-Jun-18,608.8,609.95,598.25,602.25,603.9070403,99839,1575,60293475,11255,11.27,11.7,-6.55,
20-Jun-18,610.5,622,599.95,603.55,610.6872706,394309,5486,240799487,34628,8.78,22.05,-6.95,
21-Jun-18,609.8,609.8,600.5,601.65,602.7488323,307237,2205,185186743,7016,2.28,9.3,-8.15,
22-Jun-18,605.7,617.4,595.3,614,607.9783977,197340,2858,119978457,34758,17.61,22.1,8.3,
25-Jun-18,618,622.1,608.2,610.7,614.0272322,151585,2653,93077318,29722,19.61,13.9,-7.3,
26-Jun-18,610.7,610.7,597.3,599.3,601.1862937,106681,3462,64135155,27927,26.18,13.4,-11.4,
27-Jun-18,602,606.95,593.4,602,600.1158308,127669,1713,76616188,15318,12,13.55,0,
28-Jun-18,603,609.8,596.1,600.7,601.6726736,105656,2342,63570328,17127,16.21,13.7,-2.3,
29-Jun-18,601,618.1,599.95,614.95,608.2816468,118219,2742,71910448,34643,29.3,18.15,13.95,
2-Jul-18,619.4,620,610.65,615.75,614.7047531,116787,1738,71789524,16637,14.25,9.35,-3.65,
3-Jul-18,617,643.95,608.6,640.35,630.9959145,297151,5232,187501067,67488,22.71,35.35,23.35,
4-Jul-18,645,649.25,625.3,629.25,636.3072346,259808,4033,165317710,31979,12.31,23.95,-15.75,
5-Jul-18,630,636.5,623,626.7,631.4626195,111569,2200,70451653,22041,19.76,13.5,-3.3,
6-Jul-18,629.9,630.65,610.15,613.45,622.1424674,153228,2363,95329646,15258,9.96,20.5,-16.45,
9-Jul-18,614.35,624.9,614.35,622.6,620.8301559,72437,1069,44971074,12938,17.86,10.55,8.25,
10-Jul-18,623.55,631.95,620.1,630.6,627.5238,65000,1281,40789047,9640,14.83,11.85,7.05,
11-Jul-18,620,630,620,624.7,625.3541744,53804,960,33646556,10093,18.76,10,4.7,
12-Jul-18,630,636.2,623.3,632.2,631.3633996,92928,1661,58671338,13565,14.6,12.9,2.2,
13-Jul-18,632.2,634.05,624.65,626.45,627.1234693,54224,890,34005143,8321,15.35,9.4,-5.75,
16-Jul-18,627.95,635.05,612.3,621.4,623.7810403,109390,1774,68235408,16465,15.05,22.75,-6.55,
17-Jul-18,621.4,639.15,620.45,637.55,633.2027447,310341,2146,196508773,35174,11.33,18.7,16.15,
18-Jul-18,639.5,644.15,625.3,627.15,633.0261774,103066,1639,65243476,17264,16.75,18.85,-12.35,
19-Jul-18,626.5,632.15,606.35,611.05,617.7932165,92696,1365,57266960,21081,22.74,25.8,-15.45,
20-Jul-18,614,628.75,603,625.7,614.1602002,102091,2166,62700229,6769,6.63,25.75,11.7,
23-Jul-18,627.9,637.7,617.5,633.5,629.5403142,90638,1980,57060275,12663,13.97,20.2,5.6,
24-Jul-18,634,634,625.1,627.3,628.1909997,44932,916,28225878,7350,16.36,8.9,-6.7,
25-Jul-18,628,630.55,614.5,623.55,620.8057855,75638,2090,46956508,15712,20.77,16.05,-4.45,
26-Jul-18,621.8,630.75,618.1,627.05,625.6384574,671481,1108,420104337,611676,91.09,12.65,5.25,
27-Jul-18,628,640.05,625.9,634.1,633.200785,102936,1847,65179156,25264,24.54,14.15,6.1,
30-Jul-18,630.55,636.3,627.95,632.5,632.1377618,52373,1102,33106951,6365,12.15,8.35,1.95,
31-Jul-18,631,645.8,628.25,639.75,639.3280396,151625,2542,96938114,35247,23.25,17.55,8.75,
1-Aug-18,641,641,634.6,638.35,637.5012345,59942,934,38213099,7097,11.84,6.4,-2.65,
2-Aug-18,639.95,650.75,633.4,638.15,640.4035825,691534,3403,442860851,512735,74.14,17.35,-1.8,
3-Aug-18,642,647.5,639.05,640.55,642.1330768,371327,1800,238441349,217728,58.64,8.45,-1.45,
6-Aug-18,643,648.6,635.2,637.1,642.3775069,263921,2393,169536914,63733,24.15,13.4,-5.9,
7-Aug-18,639.5,639.5,627.3,628.7,630.4670303,145952,2552,92017924,23089,15.82,12.2,-10.8,
8-Aug-18,630.15,645,623.8,633.4,631.00003,333120,3983,210198730,78940,23.7,21.2,3.25,
9-Aug-18,649,661.9,616,619.25,638.6635474,642251,10140,410182302,107100,16.68,45.9,-29.75,
10-Aug-18,621,628.7,614.25,620.9,622.2587583,126709,2104,78845785,14091,11.12,14.45,-0.1,
13-Aug-18,621,630.9,620.65,626.65,627.4775204,106808,1727,67019619,15504,14.52,10.25,5.65,
14-Aug-18,626,644.95,626,641.95,637.1082812,144411,2459,92005444,34881,24.15,18.95,15.95,
16-Aug-18,643,659.1,634.5,647.4,650.4409948,212032,3625,137914305,31654,14.93,24.6,4.4,
17-Aug-18,651.8,655,645,648.15,650.0802186,112530,1853,73153527,14128,12.55,10,-3.65,
20-Aug-18,648.15,653,641.6,643.7,645.6259376,88389,1226,57066231,23733,26.85,11.4,-4.45,
21-Aug-18,646,654.8,644,650.65,648.5800424,168517,2231,109296763,33054,19.61,10.8,4.65,
23-Aug-18,654.4,664,652.7,657.1,659.348543,147801,2827,97452374,31446,21.28,11.3,2.7,
24-Aug-18,657.1,657.15,644.6,650.95,649.8250623,136077,1704,88426245,47997,35.27,12.55,-6.15,
27-Aug-18,653,662.1,648.05,659.4,653.7995572,112002,1372,73226858,48841,43.61,14.05,6.4,
28-Aug-18,660.3,677.5,645.75,648.95,665.4838476,329085,5541,219000752,53268,16.19,31.75,-11.35,
29-Aug-18,650,653.9,640.25,643.6,646.9980849,148814,2150,96282373,41736,28.05,13.65,-6.4,
30-Aug-18,660,660,641.3,648.65,647.7664749,139227,2000,90186583,36054,25.9,18.7,-11.35,
31-Aug-18,650,663.75,650,660.05,659.6124267,160847,2211,106096680,45859,28.51,13.75,10.05,
3-Sep-18,665,671.4,645.1,648.9,658.6506852,261512,4131,172245058,68011,26.01,26.3,-16.1,
4-Sep-18,650,654.05,639.3,642.8,645.069289,161411,2595,104121279,52005,32.22,14.75,-7.2,
5-Sep-18,644.9,651.35,638,645.95,645.2471024,131403,2533,84787405,30836,23.47,13.35,1.05,
6-Sep-18,648.5,663.5,647.55,660.85,656.7771833,139608,2572,91691349,27094,19.41,15.95,12.35,
7-Sep-18,669,669.25,656.5,663.9,663.5063168,238730,3476,158398863,67162,28.13,12.75,-5.1,
10-Sep-18,663.9,677.7,663.9,667.4,670.3005297,281107,4140,188426171,75894,27,13.8,3.5,
11-Sep-18,673.25,675,652,655.45,666.6386085,171216,3110,114139196,49772,29.07,23,-17.8,
12-Sep-18,654.9,662,643.5,657.8,653.3646455,199454,3174,130316192,25224,12.65,18.5,2.9,
14-Sep-18,664,669.8,660.65,666.25,665.6322507,139848,2111,93087339,47820,34.19,9.15,2.25,
17-Sep-18,668,671.9,660.3,663,665.868736,136534,1981,90913722,30467,22.31,11.6,-5,
18-Sep-18,665.95,672,659.25,662.25,666.7666217,96290,1860,64202958,27764,28.83,12.75,-3.7,
19-Sep-18,665,678,646.25,659.45,667.3697298,308931,3181,206171198,33254,10.76,31.75,-5.55,
21-Sep-18,665.1,670.15,639.45,660.6,660.3301283,196878,2333,130004475,81983,41.64,30.7,-4.5,
24-Sep-18,664,667.8,640.35,646.1,657.1132538,118804,2240,78067683,14643,12.33,27.45,-17.9,
25-Sep-18,646,664.3,645,660.2,657.044562,120237,2594,79001067,30159,25.08,19.3,14.2,
26-Sep-18,665.65,673.7,660,671,668.7031063,113027,2450,75581506,22381,19.8,13.7,5.35,
27-Sep-18,675,677.45,656.5,659.45,666.6131737,133083,2641,88714881,29297,22.01,20.95,-15.55,
